game_id,conditionScore,tempScore,windScore,snowScore,weatherScore,Season,StadiumName,TimeStartGame,TimeEndGame,TZOffset,HomeTeam,RoofType,Longitude,Latitude,StadiumAzimuthAngle,date_time,date
2007123004,0,9.888571428571428,0,0,9.888571428571428,2007,Lambeau Field,12/30/2007 12:00,12/30/2007 15:04,-6,GB,Outdoor,-88.062222,44.501389,0,2007-12-30T12:00:00Z,2007-12-30
2007123005,0,0,0,0,0,2007,NRG Stadium,12/30/2007 12:00,12/30/2007 14:46,-6,HOU,Retractable,-95.410833,29.684722,358.2,2007-12-30T12:00:00Z,2007-12-30
2007123006,0,0,0,0,0,2007,RCA Dome,12/30/2007 20:15,12/30/2007 23:02,-5,IND,Indoor,-86.16333333,39.76361111,90,2007-12-30T20:15:00Z,2007-12-30
2007123007,0,0,0.45142857142857146,0,0.45142857142857146,2007,Hard Rock Stadium,12/30/2007 13:00,12/30/2007 16:04,-5,MIA,Outdoor,-80.238889,25.958056,302.1,2007-12-30T13:00:00Z,2007-12-30
2007123008,2.5714285714285716,0.3642857142857144,0.05285714285714287,0,2.988571428571429,2007,Lincoln Financial Field,12/30/2007 13:00,12/30/2007 16:02,-5,PHI,Outdoor,-75.1675,39.900833,351,2007-12-30T13:00:00Z,2007-12-30
2007123009,0,0,0.18500000000000005,0,0.18500000000000005,2007,Raymond James Stadium,12/30/2007 13:00,12/30/2007 15:53,-5,TB,Outdoor,-82.503333,27.975833,0,2007-12-30T13:00:00Z,2007-12-30
2007123010,4,1.1500000000000004,0,0,5.15,2007,FedExField,12/30/2007 16:15,12/30/2007 19:19,-5,WAS,Outdoor,-76.864444,38.907778,295,2007-12-30T16:15:00Z,2007-12-30
2007123011,0,0,0,0,0,2007,State Farm Stadium,12/30/2007 14:15,12/30/2007 17:23,-7,ARI,Retractable,-112.263,33.528,330,2007-12-30T14:15:00Z,2007-12-30
2007123012,1,3.1166666666666667,0.4958333333333333,0.16666666666666666,4.779166666666667,2007,Empower Field at Mile High,12/30/2007 14:15,12/30/2007 17:21,-7,DEN,Outdoor,-105.02,39.743889,0,2007-12-30T14:15:00Z,2007-12-30
2007123013,0,0,0.4033333333333333,0,0.4033333333333333,2007,Oakland Coliseum,12/30/2007 13:15,12/30/2007 16:22,-8,OAK,Outdoor,-122.200556,37.751667,324.7,2007-12-30T13:15:00Z,2007-12-30
2007123014,5,1.0833333333333333,0,0,6.083333333333333,2007,Giants Stadium,12/30/2007 16:15,12/30/2007 19:34,-5,NYG,Outdoor,-74.076944,40.812222,308,2007-12-30T16:15:00Z,2007-12-30
2007123014,5,1.0833333333333333,0,0,6.083333333333333,2007,Giants Stadium,12/30/2007 16:15,12/30/2007 19:34,-5,NYJ,Outdoor,-74.076944,40.812222,308,2007-12-30T16:15:00Z,2007-12-30
2008010500,2,0,0.2783333333333333,0,2.2783333333333333,2007,CenturyLink Field,1/5/2008 13:30,1/5/2008 16:48,-8,SEA,Outdoor,-122.3316,47.5952,0,2008-01-05T13:30:00Z,2008-01-05
2008010501,1.7142857142857142,0.2928571428571424,0,0,2.0071428571428567,2007,Heinz Field,1/5/2008 20:00,1/5/2008 23:24,-5,PIT,Outdoor,-80.015833,40.446667,333.9,2008-01-05T20:00:00Z,2008-01-05
2008010600,0,0,0,0,0,2007,Raymond James Stadium,1/6/2008 13:00,1/6/2008 15:53,-5,TB,Outdoor,-82.503333,27.975833,0,2008-01-06T13:00:00Z,2008-01-06
2008010601,5,0,0,0,5,2007,Qualcomm Stadium,1/6/2008 13:30,1/6/2008 16:34,-8,SD,Outdoor,-117.119444,32.783056,291.6,2008-01-06T13:30:00Z,2008-01-06
2008011200,5,4.825,0,0.8333333333333334,10.658333333333333,2007,Lambeau Field,1/12/2008 15:30,1/12/2008 18:28,-6,GB,Outdoor,-88.062222,44.501389,0,2008-01-12T15:30:00Z,2008-01-12
2008011201,0,4.495,0,0,4.495,2007,Gillette Stadium,1/12/2008 20:00,1/12/2008 22:48,-5,NE,Outdoor,-71.264,42.091,343,2008-01-12T20:00:00Z,2008-01-12
2008011300,0,0,0,0,0,2007,RCA Dome,1/13/2008 13:00,1/13/2008 16:12,-5,IND,Indoor,-86.16333333,39.76361111,90,2008-01-13T13:00:00Z,2008-01-13
2008011301,0,0,0,0,0,2007,Texas Stadium,1/13/2008 15:30,1/13/2008 18:35,-6,DAL,Indoor,-96.911,32.84,39.4,2008-01-13T15:30:00Z,2008-01-13
2008012000,0,9.34,0.8683333333333333,0,10.208333333333332,2007,Gillette Stadium,1/20/2008 15:00,1/20/2008 17:55,-5,NE,Outdoor,-71.264,42.091,343,2008-01-20T15:00:00Z,2008-01-20
2008012001,0,14,0.1328571428571428,0,14.132857142857143,2007,Lambeau Field,1/20/2008 17:30,1/20/2008 21:03,-6,GB,Outdoor,-88.062222,44.501389,0,2008-01-20T17:30:00Z,2008-01-20
2008020300,0,0,0,0,0,2007,State Farm Stadium,2/3/2008 16:30,2/3/2008 20:05,-7,ARI,Retractable,-112.263,33.528,330,2008-02-03T16:30:00Z,2008-02-03
2008090400,0,0,0,0,0,2008,Giants Stadium,9/4/2008 19:00,9/4/2008 21:50,-4,NYG,Outdoor,-74.076944,40.812222,308,2008-09-04T19:00:00Z,2008-09-04
2008090400,0,0,0,0,0,2008,Giants Stadium,9/4/2008 19:00,9/4/2008 21:50,-4,NYJ,Outdoor,-74.076944,40.812222,308,2008-09-04T19:00:00Z,2008-09-04
2008090700,0,0,0,0,0,2008,Georgia Dome,9/7/2008 13:00,9/7/2008 15:49,-4,ATL,Indoor,-84.401,33.758,90,2008-09-07T13:00:00Z,2008-09-07
2008090701,0,0,0,0,0,2008,M&T Bank Stadium,9/7/2008 13:00,9/7/2008 16:09,-4,BAL,Outdoor,-76.622778,39.278056,289.5,2008-09-07T13:00:00Z,2008-09-07
2008090702,6.857142857142857,0,0.1857142857142857,0,7.042857142857143,2008,New Era Field,9/7/2008 13:00,9/7/2008 16:14,-4,BUF,Outdoor,-78.787,42.774,302.1,2008-09-07T13:00:00Z,2008-09-07
2008090703,0,0,0.3714285714285714,0,0.3714285714285714,2008,Hard Rock Stadium,9/7/2008 13:00,9/7/2008 16:02,-4,MIA,Outdoor,-80.238889,25.958056,302.1,2008-09-07T13:00:00Z,2008-09-07
2008090704,0,0,0.21666666666666665,0,0.21666666666666665,2008,Gillette Stadium,9/7/2008 13:00,9/7/2008 15:49,-4,NE,Outdoor,-71.264,42.091,343,2008-09-07T13:00:00Z,2008-09-07
2008090705,0,0,0,0,0,2008,Mercedes-Benz Superdome,9/7/2008 12:00,9/7/2008 15:06,-5,NO,Indoor,-90.811111,29.950833,30,2008-09-07T12:00:00Z,2008-09-07
2008090706,0,0,0.1857142857142857,0,0.1857142857142857,2008,Lincoln Financial Field,9/7/2008 13:00,9/7/2008 16:00,-4,PHI,Outdoor,-75.1675,39.900833,351,2008-09-07T13:00:00Z,2008-09-07
2008090707,0,0,0.3099999999999999,0,0.3099999999999999,2008,Heinz Field,9/7/2008 13:00,9/7/2008 15:54,-4,PIT,Outdoor,-80.015833,40.446667,333.9,2008-09-07T13:00:00Z,2008-09-07
2008090708,0,0,0,0,0,2008,Nissan Stadium,9/7/2008 12:00,9/7/2008 15:05,-5,TEN,Outdoor,-86.771389,36.166389,334.6,2008-09-07T12:00:00Z,2008-09-07
2008090709,0,0,0,0,0,2008,FirstEnergy Stadium,9/7/2008 16:15,9/7/2008 19:03,-4,CLE,Outdoor,-81.699444,41.506111,56.1,2008-09-07T16:15:00Z,2008-09-07
2008090710,0,0,0,0,0,2008,Qualcomm Stadium,9/7/2008 13:15,9/7/2008 16:17,-7,SD,Outdoor,-117.119444,32.783056,291.6,2008-09-07T13:15:00Z,2008-09-07
2008090711,0,0,5.864166666666667,0,5.864166666666667,2008,Candlestick Park,9/7/2008 13:15,9/7/2008 16:16,-7,SF,Outdoor,-122.386111,37.713611,0,2008-09-07T13:15:00Z,2008-09-07
2008090712,0,0,0,0,0,2008,Lucas Oil Stadium,9/7/2008 20:15,9/7/2008 23:20,-4,IND,Retractable,-86.162806,39.760056,26.6,2008-09-07T20:15:00Z,2008-09-07
2008090800,0,0,0,0,0,2008,Lambeau Field,9/8/2008 18:00,9/8/2008 21:08,-5,GB,Outdoor,-88.062222,44.501389,0,2008-09-08T18:00:00Z,2008-09-08
2008090801,0,0,0.15499999999999994,0,0.15499999999999994,2008,Oakland Coliseum,9/8/2008 19:15,9/8/2008 22:13,-7,OAK,Outdoor,-122.200556,37.751667,324.7,2008-09-08T19:15:00Z,2008-09-08
2008091400,0,0,1.3285714285714285,0,1.3285714285714285,2008,Bank of America Stadium,9/14/2008 13:00,9/14/2008 16:04,-4,CAR,Outdoor,-80.852778,35.225833,322.4,2008-09-14T13:00:00Z,2008-09-14
2008091401,0,0,6.475,0,6.475,2008,Paul Brown Stadium,9/14/2008 13:00,9/14/2008 15:55,-4,CIN,Outdoor,-84.516,39.095,320.6,2008-09-14T13:00:00Z,2008-09-14
2008091402,0,0,0,0,0,2008,Ford Field,9/14/2008 13:00,9/14/2008 16:16,-4,DET,Indoor,-83.045556,42.34,63.7,2008-09-14T13:00:00Z,2008-09-14
2008091403,0,0,0.12333333333333336,0,0.12333333333333336,2008,TIAA Bank Field,9/14/2008 13:00,9/14/2008 15:55,-4,JAX,Outdoor,-81.6375,30.323889,16.7,2008-09-14T13:00:00Z,2008-09-14
2008091404,0,0,1.1085714285714285,0,1.1085714285714285,2008,Arrowhead Stadium,9/14/2008 12:00,9/14/2008 15:05,-5,KC,Outdoor,-94.483889,39.048889,316.3,2008-09-14T12:00:00Z,2008-09-14
2008091405,0,0,0,0,0,2008,U.S. Bank Stadium,9/14/2008 12:00,9/14/2008 15:00,-5,MIN,Indoor,-93.258056,44.973889,309.9,2008-09-14T12:00:00Z,2008-09-14
2008091406,0,0,0,0,0,2008,The Dome at America's Center,9/14/2008 12:00,9/14/2008 15:04,-5,STL,Indoor,-90.188611,38.632778,15,2008-09-14T12:00:00Z,2008-09-14
2008091407,0,0,0.21285714285714288,0,0.21285714285714288,2008,FedExField,9/14/2008 13:00,9/14/2008 16:07,-4,WAS,Outdoor,-76.864444,38.907778,295,2008-09-14T13:00:00Z,2008-09-14
2008091408,0,0,0,0,0,2008,CenturyLink Field,9/14/2008 13:05,9/14/2008 16:28,-7,SEA,Outdoor,-122.3316,47.5952,0,2008-09-14T13:05:00Z,2008-09-14
2008091409,0,0,0.12333333333333336,0,0.12333333333333336,2008,Raymond James Stadium,9/14/2008 16:05,9/14/2008 19:16,-4,TB,Outdoor,-82.503333,27.975833,0,2008-09-14T16:05:00Z,2008-09-14
2008091410,0,0,0,0,0,2008,State Farm Stadium,9/14/2008 13:15,9/14/2008 16:11,-7,ARI,Retractable,-112.263,33.528,330,2008-09-14T13:15:00Z,2008-09-14
2008091411,0,0,0,0,0,2008,Empower Field at Mile High,9/14/2008 14:15,9/14/2008 17:39,-6,DEN,Outdoor,-105.02,39.743889,0,2008-09-14T14:15:00Z,2008-09-14
2008091413,0,0,0.29800000000000004,0,0.29800000000000004,2008,Giants Stadium,9/14/2008 16:15,9/14/2008 18:56,-4,NYG,Outdoor,-74.076944,40.812222,308,2008-09-14T16:15:00Z,2008-09-14
2008091413,0,0,0.29800000000000004,0,0.29800000000000004,2008,Giants Stadium,9/14/2008 16:15,9/14/2008 18:56,-4,NYJ,Outdoor,-74.076944,40.812222,308,2008-09-14T16:15:00Z,2008-09-14
2008091414,2,0,5.929166666666667,0,7.929166666666667,2008,FirstEnergy Stadium,9/14/2008 20:15,9/14/2008 23:06,-4,CLE,Outdoor,-81.699444,41.506111,56.1,2008-09-14T20:15:00Z,2008-09-14
2008091500,0,0,0,0,0,2008,Texas Stadium,9/15/2008 19:30,9/15/2008 22:46,-5,DAL,Indoor,-96.911,32.84,39.4,2008-09-15T19:30:00Z,2008-09-15
2008092100,0,0,0,0,0,2008,Georgia Dome,9/21/2008 13:00,9/21/2008 15:59,-4,ATL,Indoor,-84.401,33.758,90,2008-09-21T13:00:00Z,2008-09-21
2008092101,0.8571428571428571,0,0.21285714285714288,0,1.07,2008,New Era Field,9/21/2008 13:00,9/21/2008 16:09,-4,BUF,Outdoor,-78.787,42.774,302.1,2008-09-21T13:00:00Z,2008-09-21
2008092102,0,0,0,0,0,2008,Soldier Field,9/21/2008 12:00,9/21/2008 15:31,-5,CHI,Outdoor,-87.6167,41.8623,353.9,2008-09-21T12:00:00Z,2008-09-21
2008092103,0,0,0,0,0,2008,U.S. Bank Stadium,9/21/2008 12:00,9/21/2008 15:02,-5,MIN,Indoor,-93.258056,44.973889,309.9,2008-09-21T12:00:00Z,2008-09-21
2008092104,0,0,0,0,0,2008,Gillette Stadium,9/21/2008 13:00,9/21/2008 15:49,-4,NE,Outdoor,-71.264,42.091,343,2008-09-21T13:00:00Z,2008-09-21
2008092105,0,0,0,0,0,2008,Giants Stadium,9/21/2008 13:00,9/21/2008 16:21,-4,NYG,Outdoor,-74.076944,40.812222,308,2008-09-21T13:00:00Z,2008-09-21
2008092105,0,0,0,0,0,2008,Giants Stadium,9/21/2008 13:00,9/21/2008 16:21,-4,NYJ,Outdoor,-74.076944,40.812222,308,2008-09-21T13:00:00Z,2008-09-21
2008092106,0,0,0,0,0,2008,Nissan Stadium,9/21/2008 12:00,9/21/2008 15:03,-5,TEN,Outdoor,-86.771389,36.166389,334.6,2008-09-21T12:00:00Z,2008-09-21
2008092107,0,0,0,0,0,2008,FedExField,9/21/2008 13:00,9/21/2008 15:58,-4,WAS,Outdoor,-76.864444,38.907778,295,2008-09-21T13:00:00Z,2008-09-21
2008092108,0,0,0.06166666666666668,0,0.06166666666666668,2008,Empower Field at Mile High,9/21/2008 14:05,9/21/2008 17:21,-6,DEN,Outdoor,-105.02,39.743889,0,2008-09-21T14:05:00Z,2008-09-21
2008092109,0,0,4.366666666666666,0,4.366666666666666,2008,Candlestick Park,9/21/2008 13:05,9/21/2008 16:03,-7,SF,Outdoor,-122.386111,37.713611,0,2008-09-21T13:05:00Z,2008-09-21
2008092110,0,0,0,0,0,2008,CenturyLink Field,9/21/2008 13:05,9/21/2008 16:02,-7,SEA,Outdoor,-122.3316,47.5952,0,2008-09-21T13:05:00Z,2008-09-21
2008092111,0,0,0,0,0,2008,M&T Bank Stadium,9/21/2008 16:15,9/21/2008 19:24,-4,BAL,Outdoor,-76.622778,39.278056,289.5,2008-09-21T16:15:00Z,2008-09-21
2008092112,0,0,0,0,0,2008,Lucas Oil Stadium,9/21/2008 16:15,9/21/2008 19:11,-4,IND,Retractable,-86.162806,39.760056,26.6,2008-09-21T16:15:00Z,2008-09-21
2008092113,0,0,0,0,0,2008,Lincoln Financial Field,9/21/2008 16:15,9/21/2008 19:22,-4,PHI,Outdoor,-75.1675,39.900833,351,2008-09-21T16:15:00Z,2008-09-21
2008092114,0,0,0,0,0,2008,Lambeau Field,9/21/2008 19:15,9/21/2008 22:28,-5,GB,Outdoor,-88.062222,44.501389,0,2008-09-21T19:15:00Z,2008-09-21
2008092200,0,0,0,0,0,2008,Qualcomm Stadium,9/22/2008 17:30,9/22/2008 20:29,-7,SD,Outdoor,-117.119444,32.783056,291.6,2008-09-22T17:30:00Z,2008-09-22
2008092800,0,0,0,0,0,2008,Bank of America Stadium,9/28/2008 13:00,9/28/2008 16:01,-4,CAR,Outdoor,-80.852778,35.225833,322.4,2008-09-28T13:00:00Z,2008-09-28
2008092801,0,0,0,0,0,2008,Paul Brown Stadium,9/28/2008 13:00,9/28/2008 15:57,-4,CIN,Outdoor,-84.516,39.095,320.6,2008-09-28T13:00:00Z,2008-09-28
2008092802,0,0,0,0,0,2008,TIAA Bank Field,9/28/2008 13:00,9/28/2008 15:56,-4,JAX,Outdoor,-81.6375,30.323889,16.7,2008-09-28T13:00:00Z,2008-09-28
2008092803,0,0,0,0,0,2008,Arrowhead Stadium,9/28/2008 12:00,9/28/2008 15:28,-5,KC,Outdoor,-94.483889,39.048889,316.3,2008-09-28T12:00:00Z,2008-09-28
2008092804,0,0,0,0,0,2008,Mercedes-Benz Superdome,9/28/2008 12:00,9/28/2008 15:16,-5,NO,Indoor,-90.811111,29.950833,30,2008-09-28T12:00:00Z,2008-09-28
2008092805,2.5714285714285716,0,0,0,2.5714285714285716,2008,Giants Stadium,9/28/2008 13:00,9/28/2008 16:26,-4,NYG,Outdoor,-74.076944,40.812222,308,2008-09-28T13:00:00Z,2008-09-28
2008092805,2.5714285714285716,0,0,0,2.5714285714285716,2008,Giants Stadium,9/28/2008 13:00,9/28/2008 16:26,-4,NYJ,Outdoor,-74.076944,40.812222,308,2008-09-28T13:00:00Z,2008-09-28
2008092806,0,0,0,0,0,2008,Raymond James Stadium,9/28/2008 13:00,9/28/2008 16:10,-4,TB,Outdoor,-82.503333,27.975833,0,2008-09-28T13:00:00Z,2008-09-28
2008092807,0,0,0.10571428571428575,0,0.10571428571428575,2008,Nissan Stadium,9/28/2008 12:00,9/28/2008 15:18,-5,TEN,Outdoor,-86.771389,36.166389,334.6,2008-09-28T12:00:00Z,2008-09-28
2008092808,0,0,2.325833333333333,0,2.325833333333333,2008,Oakland Coliseum,9/28/2008 13:05,9/28/2008 16:10,-7,OAK,Outdoor,-122.200556,37.751667,324.7,2008-09-28T13:05:00Z,2008-09-28
2008092809,0,0,0,0,0,2008,The Dome at America's Center,9/28/2008 15:05,9/28/2008 18:08,-5,STL,Indoor,-90.188611,38.632778,15,2008-09-28T15:05:00Z,2008-09-28
2008092810,0,0,0,0,0,2008,Texas Stadium,9/28/2008 15:15,9/28/2008 18:25,-5,DAL,Indoor,-96.911,32.84,39.4,2008-09-28T15:15:00Z,2008-09-28
2008092811,0,0,0,0,0,2008,Soldier Field,9/28/2008 19:15,9/28/2008 22:33,-5,CHI,Outdoor,-87.6167,41.8623,353.9,2008-09-28T19:15:00Z,2008-09-28
2008092900,0,0,0,0,0,2008,Heinz Field,9/29/2008 20:30,9/30/2008 0:06,-4,PIT,Outdoor,-80.015833,40.446667,333.9,2008-09-29T20:30:00Z,2008-09-29
2008100500,0,0,0,0,0,2008,M&T Bank Stadium,10/5/2008 13:00,10/5/2008 16:04,-4,BAL,Outdoor,-76.622778,39.278056,289.5,2008-10-05T13:00:00Z,2008-10-05
2008100501,0,0,0,0,0,2008,Bank of America Stadium,10/5/2008 13:00,10/5/2008 15:51,-4,CAR,Outdoor,-80.852778,35.225833,322.4,2008-10-05T13:00:00Z,2008-10-05
2008100502,0,0,0,0,0,2008,Ford Field,10/5/2008 13:00,10/5/2008 16:04,-4,DET,Indoor,-83.045556,42.34,63.7,2008-10-05T13:00:00Z,2008-10-05
2008100503,0,0,0.24833333333333338,0,0.24833333333333338,2008,Lambeau Field,10/5/2008 12:00,10/5/2008 14:56,-5,GB,Outdoor,-88.062222,44.501389,0,2008-10-05T12:00:00Z,2008-10-05
2008100504,0,0,0,0,0,2008,NRG Stadium,10/5/2008 12:00,10/5/2008 14:58,-5,HOU,Retractable,-95.410833,29.684722,358.2,2008-10-05T12:00:00Z,2008-10-05
2008100505,0,0,0.8991666666666668,0,0.8991666666666668,2008,Hard Rock Stadium,10/5/2008 13:00,10/5/2008 15:51,-4,MIA,Outdoor,-80.238889,25.958056,302.1,2008-10-05T13:00:00Z,2008-10-05
2008100506,0,0,0,0,0,2008,Giants Stadium,10/5/2008 13:00,10/5/2008 15:47,-4,NYG,Outdoor,-74.076944,40.812222,308,2008-10-05T13:00:00Z,2008-10-05
2008100506,0,0,0,0,0,2008,Giants Stadium,10/5/2008 13:00,10/5/2008 15:47,-4,NYJ,Outdoor,-74.076944,40.812222,308,2008-10-05T13:00:00Z,2008-10-05
2008100507,0,0,0,0,0,2008,Lincoln Financial Field,10/5/2008 13:00,10/5/2008 15:58,-4,PHI,Outdoor,-75.1675,39.900833,351,2008-10-05T13:00:00Z,2008-10-05
2008100508,1.2,0,0.595,0,1.795,2008,Empower Field at Mile High,10/5/2008 14:05,10/5/2008 16:58,-6,DEN,Outdoor,-105.02,39.743889,0,2008-10-05T14:05:00Z,2008-10-05
2008100509,0,0,0,0,0,2008,State Farm Stadium,10/5/2008 13:15,10/5/2008 16:10,-7,ARI,Retractable,-112.263,33.528,330,2008-10-05T13:15:00Z,2008-10-05
2008100510,0,0,0,0,0,2008,Texas Stadium,10/5/2008 15:15,10/5/2008 18:22,-5,DAL,Indoor,-96.911,32.84,39.4,2008-10-05T15:15:00Z,2008-10-05
2008100511,0,0,0.465,0,0.465,2008,Candlestick Park,10/5/2008 13:15,10/5/2008 16:25,-7,SF,Outdoor,-122.386111,37.713611,0,2008-10-05T13:15:00Z,2008-10-05
2008100512,0,0,1.0233333333333334,0,1.0233333333333334,2008,TIAA Bank Field,10/5/2008 20:15,10/5/2008 23:18,-4,JAX,Outdoor,-81.6375,30.323889,16.7,2008-10-05T20:15:00Z,2008-10-05
2008100600,0,0,0,0,0,2008,Mercedes-Benz Superdome,10/6/2008 19:30,10/6/2008 22:56,-5,NO,Indoor,-90.811111,29.950833,30,2008-10-06T19:30:00Z,2008-10-06
2008101200,0,0,0,0,0,2008,Georgia Dome,10/12/2008 13:00,10/12/2008 16:07,-4,ATL,Indoor,-84.401,33.758,90,2008-10-12T13:00:00Z,2008-10-12
2008101201,0,0,0,0,0,2008,NRG Stadium,10/12/2008 12:00,10/12/2008 15:10,-5,HOU,Retractable,-95.410833,29.684722,358.2,2008-10-12T12:00:00Z,2008-10-12
2008101202,0,0,0,0,0,2008,Lucas Oil Stadium,10/12/2008 13:00,10/12/2008 16:00,-4,IND,Retractable,-86.162806,39.760056,26.6,2008-10-12T13:00:00Z,2008-10-12
2008101203,0,0,0,0,0,2008,U.S. Bank Stadium,10/12/2008 12:00,10/12/2008 15:03,-5,MIN,Indoor,-93.258056,44.973889,309.9,2008-10-12T12:00:00Z,2008-10-12
2008101204,0,0,0,0,0,2008,Mercedes-Benz Superdome,10/12/2008 12:00,10/12/2008 14:49,-5,NO,Indoor,-90.811111,29.950833,30,2008-10-12T12:00:00Z,2008-10-12
2008101205,0,0,0,0,0,2008,Giants Stadium,10/12/2008 13:00,10/12/2008 15:56,-4,NYG,Outdoor,-74.076944,40.812222,308,2008-10-12T13:00:00Z,2008-10-12
2008101205,0,0,0,0,0,2008,Giants Stadium,10/12/2008 13:00,10/12/2008 15:56,-4,NYJ,Outdoor,-74.076944,40.812222,308,2008-10-12T13:00:00Z,2008-10-12
2008101206,0,0,0.05285714285714287,0,0.05285714285714287,2008,Raymond James Stadium,10/12/2008 13:00,10/12/2008 16:01,-4,TB,Outdoor,-82.503333,27.975833,0,2008-10-12T13:00:00Z,2008-10-12
2008101207,0,0,0,0,0,2008,FedExField,10/12/2008 13:00,10/12/2008 16:05,-4,WAS,Outdoor,-76.864444,38.907778,295,2008-10-12T13:00:00Z,2008-10-12
2008101208,1,0.06666666666666643,0.15499999999999994,0,1.2216666666666665,2008,Empower Field at Mile High,10/12/2008 14:05,10/12/2008 17:12,-6,DEN,Outdoor,-105.02,39.743889,0,2008-10-12T14:05:00Z,2008-10-12
2008101209,0,0,0,0,0,2008,State Farm Stadium,10/12/2008 13:15,10/12/2008 16:43,-7,ARI,Retractable,-112.263,33.528,330,2008-10-12T13:15:00Z,2008-10-12
2008101210,0,0,2.368333333333333,0,2.368333333333333,2008,Candlestick Park,10/12/2008 13:15,10/12/2008 16:28,-7,SF,Outdoor,-122.386111,37.713611,0,2008-10-12T13:15:00Z,2008-10-12
2008101211,0,0,0,0,0,2008,CenturyLink Field,10/12/2008 13:15,10/12/2008 16:13,-7,SEA,Outdoor,-122.3316,47.5952,0,2008-10-12T13:15:00Z,2008-10-12
2008101212,0,0,0.4033333333333333,0,0.4033333333333333,2008,Qualcomm Stadium,10/12/2008 17:15,10/12/2008 20:18,-7,SD,Outdoor,-117.119444,32.783056,291.6,2008-10-12T17:15:00Z,2008-10-12
2008101300,0,0,0,0,0,2008,FirstEnergy Stadium,10/13/2008 20:30,10/13/2008 23:27,-4,CLE,Outdoor,-81.699444,41.506111,56.1,2008-10-13T20:30:00Z,2008-10-13
2008101900,0,0,0,0,0,2008,New Era Field,10/19/2008 13:00,10/19/2008 15:54,-4,BUF,Outdoor,-78.787,42.774,302.1,2008-10-19T13:00:00Z,2008-10-19
2008101901,0,0,0,0,0,2008,Bank of America Stadium,10/19/2008 13:00,10/19/2008 15:54,-4,CAR,Outdoor,-80.852778,35.225833,322.4,2008-10-19T13:00:00Z,2008-10-19
2008101902,0,0,1.807857142857143,0,1.807857142857143,2008,Soldier Field,10/19/2008 12:00,10/19/2008 15:11,-5,CHI,Outdoor,-87.6167,41.8623,353.9,2008-10-19T12:00:00Z,2008-10-19
2008101903,0,0,0,0,0,2008,Paul Brown Stadium,10/19/2008 13:00,10/19/2008 16:00,-4,CIN,Outdoor,-84.516,39.095,320.6,2008-10-19T13:00:00Z,2008-10-19
2008101904,0,0,1.0858333333333334,0,1.0858333333333334,2008,Arrowhead Stadium,10/19/2008 12:00,10/19/2008 14:57,-5,KC,Outdoor,-94.483889,39.048889,316.3,2008-10-19T12:00:00Z,2008-10-19
2008101905,0,0,1.4883333333333333,0,1.4883333333333333,2008,Hard Rock Stadium,10/19/2008 13:00,10/19/2008 15:49,-4,MIA,Outdoor,-80.238889,25.958056,302.1,2008-10-19T13:00:00Z,2008-10-19
2008101906,0,0,0.2657142857142856,0,0.2657142857142856,2008,Giants Stadium,10/19/2008 13:00,10/19/2008 16:09,-4,NYG,Outdoor,-74.076944,40.812222,308,2008-10-19T13:00:00Z,2008-10-19
2008101906,0,0,0.2657142857142856,0,0.2657142857142856,2008,Giants Stadium,10/19/2008 13:00,10/19/2008 16:09,-4,NYJ,Outdoor,-74.076944,40.812222,308,2008-10-19T13:00:00Z,2008-10-19
2008101907,0,0,0,0,0,2008,The Dome at America's Center,10/19/2008 12:00,10/19/2008 15:05,-5,STL,Indoor,-90.188611,38.632778,15,2008-10-19T12:00:00Z,2008-10-19
2008101908,0,0,0,0,0,2008,NRG Stadium,10/19/2008 15:05,10/19/2008 18:08,-5,HOU,Retractable,-95.410833,29.684722,358.2,2008-10-19T15:05:00Z,2008-10-19
2008101909,0,0,1.2091666666666665,0,1.2091666666666665,2008,Lambeau Field,10/19/2008 15:15,10/19/2008 18:20,-5,GB,Outdoor,-88.062222,44.501389,0,2008-10-19T15:15:00Z,2008-10-19
2008101910,0,0,0.6516666666666667,0,0.6516666666666667,2008,Oakland Coliseum,10/19/2008 13:15,10/19/2008 16:39,-7,OAK,Outdoor,-122.200556,37.751667,324.7,2008-10-19T13:15:00Z,2008-10-19
2008101911,0,0,0,0,0,2008,FedExField,10/19/2008 16:15,10/19/2008 19:10,-4,WAS,Outdoor,-76.864444,38.907778,295,2008-10-19T16:15:00Z,2008-10-19
2008101912,0,0,0,0,0,2008,Raymond James Stadium,10/19/2008 20:15,10/19/2008 23:07,-4,TB,Outdoor,-82.503333,27.975833,0,2008-10-19T20:15:00Z,2008-10-19
2008102000,0,1.1050000000000004,0,0,1.1050000000000004,2008,Gillette Stadium,10/20/2008 20:30,10/20/2008 23:30,-4,NE,Outdoor,-71.264,42.091,343,2008-10-20T20:30:00Z,2008-10-20
2008102600,0,0,0.1857142857142857,0,0.1857142857142857,2008,M&T Bank Stadium,10/26/2008 13:00,10/26/2008 16:05,-4,BAL,Outdoor,-76.622778,39.278056,289.5,2008-10-26T13:00:00Z,2008-10-26
2008102601,0,0,0,0,0,2008,Bank of America Stadium,10/26/2008 13:00,10/26/2008 16:04,-4,CAR,Outdoor,-80.852778,35.225833,322.4,2008-10-26T13:00:00Z,2008-10-26
